id,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team,venue_state,win_flag,is_home,team_home_state,is_interstate_travel,round_order,team_winrate_last3,team_winrate_last5,team_winrate_last10,team_avgmargin_last3,team_avgmargin_last5,team_avgmargin_last10,team_streak_entering,days_since_last_game,season_winrate_to_date,ladder_rank_to_date,h2h_winrate_vs_opp,h2h_games_played
11239,7,1988-05-14,1988,A,Essendon Bombers,2.4 7.6 9.8 11.9,75,2.4 5.8 9.11 17.17,119,L,-44,Windy Hill,24224.0,11,9,17,17,Collingwood Magpies,VIC,0,0,VIC,0,7,0.6666666666666666,0.8,0.7,21.666666666666668,33.4,9.9,-1,7.0,0.8333333333333334,1.0,0.2727272727272727,11
11630,7,1988-05-14,1988,H,Collingwood Magpies,2.4 5.8 9.11 17.17,119,2.4 7.6 9.8 11.9,75,W,44,Windy Hill,24224.0,17,17,11,9,Essendon Bombers,VIC,1,1,VIC,0,7,0.6666666666666666,0.4,0.4,10.333333333333334,-28.0,-9.9,1,7.0,0.5,6.0,0.7272727272727273,11
12027,7,1988-05-14,1988,H,Sydney Swans,5.5 9.7 12.10 15.16,106,2.1 5.4 8.8 9.13,67,W,39,Princes Park,8394.0,15,16,9,13,Fitzroy Lions,VIC,1,1,VIC,0,7,0.0,0.0,0.1,-26.0,-32.2,-28.8,-5,6.0,0.16666666666666666,12.0,0.5454545454545454,11
12443,7,1988-05-14,1988,H,Carlton Blues,2.2 5.5 10.9 15.14,104,3.4 7.5 11.8 14.9,93,W,11,Waverley Park,26372.0,15,14,14,9,Geelong Cats,VIC,1,1,VIC,0,7,0.6666666666666666,0.6,0.5,33.333333333333336,21.4,5.1,-1,6.0,0.5,6.0,0.3,10
12853,7,1988-05-14,1988,A,Melbourne Demons,4.3 6.6 12.10 13.12,90,2.6 7.13 9.18 15.21,111,L,-21,Melbourne Cricket Ground,34773.0,13,12,15,21,Hawthorn Hawks,VIC,0,0,VIC,0,7,1.0,1.0,0.7,31.0,39.8,23.7,5,7.0,0.8333333333333334,1.0,0.8,10
13633,7,1988-05-14,1988,H,Hawthorn Hawks,2.6 7.13 9.18 15.21,111,4.3 6.6 12.10 13.12,90,W,21,Melbourne Cricket Ground,34773.0,15,21,13,12,Melbourne Demons,VIC,1,1,VIC,0,7,0.6666666666666666,0.8,0.8,16.333333333333332,15.4,33.0,-1,7.0,0.8333333333333334,1.0,0.2,10
14847,7,1988-05-14,1988,A,Fitzroy Lions,2.1 5.4 8.8 9.13,67,5.5 9.7 12.10 15.16,106,L,-39,Princes Park,8394.0,9,13,15,16,Sydney Swans,VIC,0,0,NSW,1,7,0.3333333333333333,0.4,0.3,-36.666666666666664,-24.0,-32.2,1,6.0,0.3333333333333333,9.0,0.45454545454545453,11
10458,7,1988-05-15,1988,H,Western Bulldogs,1.5 2.7 8.9 10.12,72,1.1 4.8 5.12 9.17,71,W,1,People First Stadium,10898.0,10,12,9,17,Brisbane Bears,QLD,1,1,QLD,0,7,0.6666666666666666,0.4,0.3,-14.666666666666666,-46.0,-30.8,2,7.0,0.3333333333333333,9.0,0.0,2
13241,7,1988-05-15,1988,A,Richmond Tigers,4.3 6.8 13.13 22.18,150,5.3 9.6 10.6 11.7,73,W,77,Melbourne Cricket Ground,12880.0,22,18,11,7,North Melbourne Kangaroos,VIC,1,0,VIC,0,7,0.6666666666666666,0.4,0.3,-8.666666666666666,-13.4,-23.3,1,9.0,0.3333333333333333,9.0,0.6,10
14088,7,1988-05-15,1988,H,North Melbourne Kangaroos,5.3 9.6 10.6 11.7,73,4.3 6.8 13.13 22.18,150,L,-77,Melbourne Cricket Ground,12880.0,11,7,22,18,Richmond Tigers,VIC,0,1,VIC,0,7,0.3333333333333333,0.2,0.2,-20.666666666666668,-43.4,-30.0,-1,8.0,0.16666666666666666,12.0,0.4,10
15539,7,1988-05-15,1988,A,Brisbane Bears,1.1 4.8 5.12 9.17,71,1.5 2.7 8.9 10.12,72,L,-1,People First Stadium,10898.0,9,17,10,12,Western Bulldogs,QLD,0,0,VIC,1,7,0.3333333333333333,0.4,0.4,0.0,6.2,12.1,1,8.0,0.5,6.0,1.0,2
10459,8,1988-05-20,1988,A,Sydney Swans,5.2 10.2 14.7 17.13,115,1.4 4.7 7.15 11.21,87,W,28,Sydney Cricket Ground,13322.0,17,13,11,21,Brisbane Bears,NSW,1,0,QLD,1,8,1.0,0.6,0.4,4.0,-32.2,-28.4,3,5.0,0.42857142857142855,8.0,0.0,1
14848,8,1988-05-20,1988,H,Brisbane Bears,1.4 4.7 7.15 11.21,87,5.2 10.2 14.7 17.13,115,L,-28,Sydney Cricket Ground,13322.0,11,21,17,13,Sydney Swans,NSW,0,1,NSW,0,8,0.3333333333333333,0.2,0.3,-21.0,-34.0,-35.2,-1,6.0,0.2857142857142857,11.0,1.0,1
10848,8,1988-05-21,1988,H,North Melbourne Kangaroos,4.8 11.11 17.17 19.20,134,3.0 8.2 11.3 19.7,121,W,13,Waverley Park,22978.0,19,20,19,7,Carlton Blues,VIC,1,1,VIC,0,8,0.3333333333333333,0.6,0.8,0.3333333333333333,31.8,29.4,-1,7.0,0.7142857142857143,2.0,0.7272727272727273,11
11240,8,1988-05-21,1988,H,Western Bulldogs,3.1 8.4 12.7 13.10,88,5.6 6.10 8.15 11.16,82,W,6,Victoria Park,22731.0,13,10,11,16,Collingwood Magpies,VIC,1,1,VIC,0,8,0.3333333333333333,0.6,0.6,-6.0,18.2,3.2,-2,7.0,0.7142857142857143,2.0,0.5,10
11631,8,1988-05-21,1988,H,Richmond Tigers,4.2 11.7 17.14 20.17,137,3.4 7.7 8.10 13.11,89,W,48,Windy Hill,14568.0,20,17,13,11,Essendon Bombers,VIC,1,1,VIC,0,8,0.6666666666666666,0.6,0.5,17.666666666666668,0.6,-2.8,2,7.0,0.5714285714285714,6.0,0.8,10
12028,8,1988-05-21,1988,H,Melbourne Demons,4.3 6.11 10.15 12.17,89,4.2 8.5 12.8 17.13,115,L,-26,Princes Park,12747.0,12,17,17,13,Fitzroy Lions,VIC,0,1,VIC,0,8,0.3333333333333333,0.2,0.2,-8.333333333333334,-18.0,-18.9,1,7.0,0.2857142857142857,11.0,0.6,10
13634,8,1988-05-21,1988,A,Fitzroy Lions,4.2 8.5 12.8 17.13,115,4.3 6.11 10.15 12.17,89,W,26,Princes Park,12747.0,17,13,12,17,Melbourne Demons,VIC,1,0,VIC,0,8,0.6666666666666666,0.8,0.8,5.0,15.6,33.6,1,7.0,0.8571428571428571,1.0,0.4,10
13242,8,1988-05-21,1988,A,Carlton Blues,3.0 8.2 11.3 19.7,121,4.8 11.11 17.17 19.20,134,L,-13,Waverley Park,22978.0,19,7,19,20,North Melbourne Kangaroos,VIC,0,0,VIC,0,8,0.6666666666666666,0.6,0.4,4.333333333333333,5.0,-15.6,2,6.0,0.42857142857142855,8.0,0.2727272727272727,11
14089,8,1988-05-21,1988,A,Essendon Bombers,3.4 7.7 8.10 13.11,89,4.2 11.7 17.14 20.17,137,L,-48,Windy Hill,14568.0,13,11,20,17,Richmond Tigers,VIC,0,0,VIC,0,8,0.3333333333333333,0.2,0.2,-20.0,-41.8,-35.8,-2,6.0,0.14285714285714285,13.0,0.2,10
15540,8,1988-05-21,1988,A,Collingwood Magpies,5.6 6.10 8.15 11.16,82,3.1 8.4 12.7 13.10,88,L,-6,Victoria Park,22731.0,11,16,13,10,Western Bulldogs,VIC,0,0,VIC,0,8,0.3333333333333333,0.4,0.4,12.333333333333334,10.0,12.3,-1,6.0,0.42857142857142855,8.0,0.5,10
12444,8,1988-05-22,1988,H,St Kilda Saints,5.1 12.5 14.8 16.12,108,4.6 8.7 14.10 17.12,114,L,-6,GMHBA Stadium,20366.0,16,12,17,12,Geelong Cats,VIC,0,1,VIC,0,8,0.6666666666666666,0.6,0.5,10.666666666666666,20.6,3.5,1,8.0,0.5714285714285714,6.0,0.9,10
12854,8,1988-05-22,1988,A,West Coast Eagles,8.4 12.7 15.10 17.14,116,1.1 3.4 4.7 9.9,63,W,53,Domain Stadium,27344.0,17,14,9,9,Hawthorn Hawks,WA,1,0,VIC,1,8,0.6666666666666666,0.8,0.6,19.333333333333332,18.6,11.7,-1,8.0,0.7142857142857143,2.0,0.0,2
14464,8,1988-05-22,1988,A,Geelong Cats,4.6 8.7 14.10 17.12,114,5.1 12.5 14.8 16.12,108,W,6,GMHBA Stadium,20366.0,17,12,16,12,St Kilda Saints,VIC,1,0,VIC,0,8,0.0,0.2,0.2,-41.666666666666664,-24.2,-26.9,-4,9.0,0.14285714285714285,13.0,0.1,10
15139,8,1988-05-22,1988,H,Hawthorn Hawks,1.1 3.4 4.7 9.9,63,8.4 12.7 15.10 17.14,116,L,-53,Domain Stadium,27344.0,9,9,17,14,West Coast Eagles,WA,0,1,WA,0,8,0.6666666666666666,0.6,0.7,23.333333333333332,29.8,31.7,1,9.0,0.7142857142857143,2.0,1.0,2
10460,9,1988-05-27,1988,A,Essendon Bombers,3.0 3.2 6.2 8.6,54,6.1 12.5 20.11 29.20,194,L,-140,Melbourne Cricket Ground,26653.0,8,6,29,20,Brisbane Bears,VIC,0,0,QLD,1,9,1.0,0.8,0.5,10.333333333333334,-3.0,-23.5,4,7.0,0.5,7.0,0.0,1
11632,9,1988-05-27,1988,H,Brisbane Bears,6.1 12.5 20.11 29.20,194,3.0 3.2 6.2 8.6,54,W,140,Melbourne Cricket Ground,26653.0,29,20,8,6,Essendon Bombers,VIC,1,1,VIC,0,9,1.0,0.8,0.5,41.666666666666664,24.6,-2.1,3,6.0,0.625,5.0,1.0,1
11241,9,1988-05-28,1988,A,North Melbourne Kangaroos,3.3 4.8 7.10 11.17,83,1.4 2.6 3.9 4.11,35,W,48,Waverley Park,28849.0,11,17,4,11,Collingwood Magpies,VIC,1,0,VIC,0,9,0.3333333333333333,0.6,0.7,-13.333333333333334,5.4,9.3,1,7.0,0.75,2.0,0.5555555555555556,9
12029,9,1988-05-28,1988,A,Geelong Cats,5.1 8.4 11.9 15.10,100,6.2 14.4 18.6 20.13,133,L,-33,GMHBA Stadium,13968.0,15,10,20,13,Fitzroy Lions,VIC,0,0,VIC,0,9,0.3333333333333333,0.2,0.2,3.6666666666666665,-13.0,-17.4,-1,7.0,0.25,11.0,0.7,10
12445,9,1988-05-28,1988,H,Fitzroy Lions,6.2 14.4 18.6 20.13,133,5.1 8.4 11.9 15.10,100,W,33,GMHBA Stadium,13968.0,20,13,15,10,Geelong Cats,VIC,1,1,VIC,0,9,0.3333333333333333,0.6,0.5,0.6666666666666666,21.0,9.7,-1,6.0,0.5,7.0,0.3,10
12855,9,1988-05-28,1988,H,Western Bulldogs,9.2 12.5 19.10 23.16,154,2.4 5.5 7.6 9.11,65,W,89,Princes Park,12786.0,23,16,9,11,Hawthorn Hawks,VIC,1,1,VIC,0,9,0.6666666666666666,0.8,0.7,11.333333333333334,25.0,18.5,1,6.0,0.75,2.0,0.6666666666666666,12
13635,9,1988-05-28,1988,A,St Kilda Saints,3.2 5.6 6.7 11.12,78,5.3 8.5 14.8 16.10,106,L,-28,People First Stadium,21333.0,11,12,16,10,Melbourne Demons,QLD,0,0,VIC,1,9,0.6666666666666666,0.8,0.8,4.666666666666667,19.2,24.4,2,7.0,0.875,1.0,0.8,10
13243,9,1988-05-28,1988,H,Collingwood Magpies,1.4 2.6 3.9 4.11,35,3.3 4.8 7.10 11.17,83,L,-48,Waverley Park,28849.0,4,11,11,17,North Melbourne Kangaroos,VIC,0,1,VIC,0,9,0.6666666666666666,0.6,0.3,25.666666666666668,7.6,-20.7,-1,7.0,0.375,9.0,0.4444444444444444,9
14090,9,1988-05-28,1988,H,Sydney Swans,4.4 8.7 8.10 10.13,73,6.2 13.6 16.10 20.16,136,L,-63,Melbourne Cricket Ground,11468.0,10,13,20,16,Richmond Tigers,VIC,0,1,VIC,0,9,0.0,0.2,0.1,-56.666666666666664,-37.4,-48.2,-3,7.0,0.125,14.0,0.5,10
14465,9,1988-05-28,1988,H,Melbourne Demons,5.3 8.5 14.8 16.10,106,3.2 5.6 6.7 11.12,78,W,28,People First Stadium,21333.0,16,10,11,12,St Kilda Saints,QLD,1,1,VIC,0,9,0.3333333333333333,0.2,0.3,-36.666666666666664,-28.2,-18.7,1,6.0,0.25,11.0,0.2,10
14849,9,1988-05-28,1988,A,Richmond Tigers,6.2 13.6 16.10 20.16,136,4.4 8.7 8.10 10.13,73,W,63,Melbourne Cricket Ground,11468.0,20,16,10,13,Sydney Swans,VIC,1,0,NSW,1,9,0.3333333333333333,0.2,0.2,-21.333333333333332,-35.4,-38.8,-2,8.0,0.25,11.0,0.5,10
15541,9,1988-05-28,1988,A,Hawthorn Hawks,2.4 5.5 7.6 9.11,65,9.2 12.5 19.10 23.16,154,L,-89,Princes Park,12786.0,9,11,23,16,Western Bulldogs,VIC,0,0,VIC,0,9,0.3333333333333333,0.2,0.4,12.666666666666666,-1.4,11.7,-2,7.0,0.375,9.0,0.3333333333333333,12
10849,9,1988-05-29,1988,A,West Coast Eagles,5.2 8.2 11.6 15.10,100,1.7 5.12 10.13 12.15,87,W,13,Domain Stadium,27663.0,15,10,12,15,Carlton Blues,WA,1,0,VIC,1,9,0.6666666666666666,0.6,0.8,14.0,20.0,30.3,1,8.0,0.75,2.0,0.5,2
15140,9,1988-05-29,1988,H,Carlton Blues,1.7 5.12 10.13 12.15,87,5.2 8.2 11.6 15.10,100,L,-13,Domain Stadium,27663.0,12,15,15,10,West Coast Eagles,WA,0,1,WA,0,9,0.3333333333333333,0.4,0.6,3.3333333333333335,-4.4,24.3,-1,7.0,0.625,5.0,0.5,2
11633,10,1988-06-03,1988,A,Sydney Swans,2.0 3.3 4.7 8.7,55,4.1 7.4 10.9 11.11,77,L,-22,Sydney Cricket Ground,14753.0,8,7,11,11,Essendon Bombers,NSW,0,0,VIC,1,10,1.0,0.8,0.6,77.33333333333333,48.2,16.9,4,7.0,0.6666666666666666,5.0,0.5,10
14850,10,1988-06-03,1988,H,Essendon Bombers,4.1 7.4 10.9 11.11,77,2.0 3.3 4.7 8.7,55,W,22,Sydney Cricket Ground,14753.0,11,11,8,7,Sydney Swans,NSW,1,1,NSW,0,10,0.3333333333333333,0.4,0.3,-1.3333333333333333,-5.6,-22.6,1,6.0,0.3333333333333333,9.0,0.5,10
10850,10,1988-06-04,1988,A,Western Bulldogs,4.3 5.3 11.6 15.6,96,2.1 5.5 7.8 11.9,75,W,21,Western Oval,17515.0,15,6,11,9,Carlton Blues,VIC,1,0,VIC,0,10,0.6666666666666666,0.6,0.8,5.0,5.4,30.1,2,6.0,0.7777777777777778,1.0,0.5,10
11242,10,1988-06-04,1988,H,Melbourne Demons,3.1 6.4 8.8 10.11,71,3.3 5.4 9.8 12.12,84,L,-13,Waverley Park,61163.0,10,11,12,12,Collingwood Magpies,VIC,0,1,VIC,0,10,0.6666666666666666,0.6,0.8,3.3333333333333335,7.2,19.0,2,7.0,0.7777777777777778,1.0,0.7,10
12030,10,1988-06-04,1988,H,North Melbourne Kangaroos,8.1 14.4 16.9 24.13,157,4.4 5.11 13.13 18.16,124,W,33,Princes Park,8280.0,24,13,18,16,Fitzroy Lions,VIC,1,1,VIC,0,10,0.3333333333333333,0.2,0.2,-6.666666666666667,-16.8,-16.7,-2,7.0,0.2222222222222222,13.0,0.5,10
12856,10,1988-06-04,1988,A,St Kilda Saints,5.5 6.6 13.8 21.11,137,3.4 9.11 13.16 17.19,121,W,16,Melbourne Cricket Ground,25693.0,21,11,17,19,Hawthorn Hawks,VIC,1,0,VIC,0,10,0.6666666666666666,0.8,0.7,40.333333333333336,40.0,27.2,2,7.0,0.7777777777777778,1.0,1.0,9
13636,10,1988-06-04,1988,A,Collingwood Magpies,3.3 5.4 9.8 12.12,84,3.1 6.4 8.8 10.11,71,W,13,Waverley Park,61163.0,12,12,10,11,Melbourne Demons,VIC,1,0,VIC,0,10,0.6666666666666666,0.6,0.7,6.333333333333333,2.6,14.0,-1,7.0,0.7777777777777778,1.0,0.3,10
13244,10,1988-06-04,1988,A,Fitzroy Lions,4.4 5.11 13.13 18.16,124,8.1 14.4 16.9 24.13,157,L,-33,Princes Park,8280.0,18,16,24,13,North Melbourne Kangaroos,VIC,0,0,VIC,0,10,0.3333333333333333,0.4,0.3,5.333333333333333,-9.6,-25.1,-2,7.0,0.3333333333333333,9.0,0.5,10
14466,10,1988-06-04,1988,H,Hawthorn Hawks,3.4 9.11 13.16 17.19,121,5.5 6.6 13.8 21.11,137,L,-16,Melbourne Cricket Ground,25693.0,17,19,21,11,St Kilda Saints,VIC,0,1,VIC,0,10,0.6666666666666666,0.4,0.3,-14.0,-18.2,-20.8,2,7.0,0.3333333333333333,9.0,0.0,9
15542,10,1988-06-04,1988,H,Carlton Blues,2.1 5.5 7.8 11.9,75,4.3 5.3 11.6 15.6,96,L,-21,Western Oval,17515.0,11,9,15,6,Western Bulldogs,VIC,0,1,VIC,0,10,0.0,0.2,0.3,-32.0,-11.6,-5.4,-3,7.0,0.3333333333333333,9.0,0.5,10
10461,10,1988-06-05,1988,H,Geelong Cats,2.3 5.8 8.11 16.13,109,6.4 13.6 18.10 24.18,162,L,-53,People First Stadium,8736.0,16,13,24,18,Brisbane Bears,QLD,0,1,QLD,0,10,0.6666666666666666,0.8,0.5,-37.0,-20.0,-29.3,-1,9.0,0.4444444444444444,8.0,1.0,2
12446,10,1988-06-05,1988,A,Brisbane Bears,6.4 13.6 18.10 24.18,162,2.3 5.8 8.11 16.13,109,W,53,People First Stadium,8736.0,24,18,16,13,Geelong Cats,QLD,1,0,VIC,1,10,0.6666666666666666,0.6,0.5,12.666666666666666,11.8,12.1,1,8.0,0.5555555555555556,6.0,0.0,2
14091,10,1988-06-05,1988,H,West Coast Eagles,5.3 10.6 11.11 16.20,116,0.6 3.10 7.14 10.15,75,W,41,Melbourne Cricket Ground,7157.0,16,20,10,15,Richmond Tigers,VIC,1,1,VIC,0,10,0.0,0.2,0.1,-62.666666666666664,-34.2,-50.7,-4,8.0,0.1111111111111111,14.0,0.5,2
15141,10,1988-06-05,1988,A,Richmond Tigers,0.6 3.10 7.14 10.15,75,5.3 10.6 11.11 16.20,116,L,-41,Melbourne Cricket Ground,7157.0,10,15,16,20,West Coast Eagles,VIC,0,0,WA,1,10,0.3333333333333333,0.4,0.6,3.3333333333333335,0.8,29.1,-2,7.0,0.5555555555555556,6.0,0.5,2
13245,11,1988-06-10,1988,A,Sydney Swans,5.4 10.8 14.10 19.11,125,6.7 10.13 15.20 18.24,132,L,-7,Sydney Cricket Ground,11729.0,19,11,18,24,North Melbourne Kangaroos,NSW,0,0,VIC,1,11,0.0,0.4,0.3,-31.333333333333332,-0.8,-16.6,-3,6.0,0.3,10.0,0.7777777777777778,9
14851,11,1988-06-10,1988,H,North Melbourne Kangaroos,6.7 10.13 15.20 18.24,132,5.4 10.8 14.10 19.11,125,W,7,Sydney Cricket Ground,11729.0,18,24,19,11,Sydney Swans,NSW,1,1,NSW,0,11,0.6666666666666666,0.6,0.4,19.0,4.2,-12.8,2,7.0,0.4,8.0,0.2222222222222222,9
10851,11,1988-06-11,1988,H,Fitzroy Lions,8.8 12.11 19.14 21.18,144,3.0 6.2 9.6 15.11,101,W,43,Princes Park,21501.0,21,18,15,11,Carlton Blues,VIC,1,1,VIC,0,11,1.0,0.8,0.8,15.666666666666666,15.2,28.9,3,7.0,0.8,1.0,0.7,10
12031,11,1988-06-11,1988,A,Carlton Blues,3.0 6.2 9.6 15.11,101,8.8 12.11 19.14 21.18,144,L,-43,Princes Park,21501.0,15,11,21,18,Fitzroy Lions,VIC,0,0,VIC,0,11,0.3333333333333333,0.4,0.3,-8.666666666666666,2.2,-12.6,1,7.0,0.3,10.0,0.3,10
14467,11,1988-06-11,1988,H,Western Bulldogs,1.4 4.5 5.8 7.9,51,2.7 4.10 6.10 11.12,78,L,-27,Waverley Park,24149.0,7,9,11,12,St Kilda Saints,VIC,0,1,VIC,0,11,0.6666666666666666,0.4,0.3,6.0,-19.6,-13.6,-1,7.0,0.3,10.0,0.3,10
15543,11,1988-06-11,1988,A,St Kilda Saints,2.7 4.10 6.10 11.12,78,1.4 4.5 5.8 7.9,51,W,27,Waverley Park,24149.0,11,12,7,9,Western Bulldogs,VIC,1,0,VIC,0,11,0.0,0.2,0.3,-38.666666666666664,-14.4,-6.0,-4,7.0,0.3,10.0,0.7,10
10462,11,1988-06-12,1988,H,Richmond Tigers,7.6 12.10 19.12 23.13,151,3.1 6.6 8.6 15.13,103,W,48,People First Stadium,13322.0,23,13,15,13,Brisbane Bears,QLD,1,1,QLD,0,11,0.3333333333333333,0.6,0.4,-55.0,-32.4,-40.2,-2,7.0,0.4,8.0,1.0,2
14092,11,1988-06-12,1988,A,Brisbane Bears,3.1 6.6 8.6 15.13,103,7.6 12.10 19.12 23.13,151,L,-48,People First Stadium,13322.0,15,13,23,13,Richmond Tigers,QLD,0,0,VIC,1,11,0.3333333333333333,0.2,0.2,-23.333333333333332,-38.4,-41.0,1,7.0,0.2,14.0,0.0,2
11243,11,1988-06-13,1988,A,Geelong Cats,4.3 8.5 14.6 16.7,103,1.2 4.4 7.6 9.10,64,W,39,GMHBA Stadium,35322.0,16,7,9,10,Collingwood Magpies,VIC,1,0,VIC,0,11,0.6666666666666666,0.4,0.7,13.666666666666666,-1.0,17.2,-1,9.0,0.7,4.0,0.5555555555555556,9
11634,11,1988-06-13,1988,A,Hawthorn Hawks,1.3 3.5 5.6 10.8,68,3.4 7.11 10.13 17.16,118,L,-50,Princes Park,27642.0,10,8,17,16,Essendon Bombers,VIC,0,0,VIC,0,11,0.6666666666666666,0.8,0.6,55.333333333333336,48.6,15.2,-1,10.0,0.6,5.0,0.4666666666666667,15
12447,11,1988-06-13,1988,H,Collingwood Magpies,1.2 4.4 7.6 9.10,64,4.3 8.5 14.6 16.7,103,L,-39,GMHBA Stadium,35322.0,9,10,16,7,Geelong Cats,VIC,0,1,VIC,0,11,0.6666666666666666,0.6,0.6,26.666666666666668,17.6,17.7,2,8.0,0.6,5.0,0.4444444444444444,9
12857,11,1988-06-13,1988,H,Essendon Bombers,3.4 7.11 10.13 17.16,118,1.3 3.5 5.6 10.8,68,W,50,Princes Park,27642.0,17,16,10,8,Hawthorn Hawks,VIC,1,1,VIC,0,11,1.0,0.8,0.8,52.666666666666664,27.8,32.1,3,9.0,0.8,1.0,0.5333333333333333,15
13637,11,1988-06-13,1988,H,West Coast Eagles,4.4 7.8 10.13 13.15,93,2.1 4.5 7.10 10.13,73,W,20,Melbourne Cricket Ground,28045.0,13,15,10,13,Melbourne Demons,VIC,1,1,VIC,0,11,0.6666666666666666,0.6,0.8,3.6666666666666665,-0.2,15.5,1,9.0,0.8,1.0,0.5,2
15142,11,1988-06-13,1988,A,Melbourne Demons,2.1 4.5 7.10 10.13,73,4.4 7.8 10.13 13.15,93,L,-20,Melbourne Cricket Ground,28045.0,10,13,13,15,West Coast Eagles,VIC,0,0,WA,1,11,0.0,0.2,0.5,-35.666666666666664,-8.8,16.2,-3,8.0,0.5,7.0,0.5,2
10852,12,1988-06-17,1988,A,Richmond Tigers,5.6 7.12 9.16 12.21,93,1.4 4.10 9.18 15.20,110,L,-17,Melbourne Cricket Ground,19458.0,12,21,15,20,Carlton Blues,VIC,0,0,VIC,0,12,1.0,0.8,0.8,25.666666666666668,15.8,31.7,4,6.0,0.8181818181818182,1.0,0.8888888888888888,9
14093,12,1988-06-17,1988,H,Carlton Blues,1.4 4.10 9.18 15.20,110,5.6 7.12 9.16 12.21,93,W,17,Melbourne Cricket Ground,19458.0,15,20,12,21,Richmond Tigers,VIC,1,1,VIC,0,12,0.3333333333333333,0.2,0.2,-23.333333333333332,-39.0,-41.2,-1,5.0,0.18181818181818182,14.0,0.1111111111111111,9
10463,12,1988-06-18,1988,A,Hawthorn Hawks,0.1 2.2 2.3 2.5,17,2.4 5.10 7.16 10.20,80,L,-63,Princes Park,8176.0,2,5,10,20,Brisbane Bears,VIC,0,0,QLD,1,12,0.3333333333333333,0.6,0.5,-48.333333333333336,-23.2,-34.6,1,6.0,0.45454545454545453,7.0,0.0,1
11244,12,1988-06-18,1988,A,St Kilda Saints,2.4 2.5 7.8 7.9,51,2.2 2.4 2.7 3.12,30,W,21,People First Stadium,23880.0,7,9,3,12,Collingwood Magpies,QLD,1,0,VIC,1,12,0.6666666666666666,0.6,0.7,24.666666666666668,7.2,20.3,1,5.0,0.7272727272727273,4.0,0.9,10
11635,12,1988-06-18,1988,A,Fitzroy Lions,4.6 4.7 4.9 4.9,33,0.3 5.5 6.7 7.9,51,L,-18,Waverley Park,18854.0,4,9,7,9,Essendon Bombers,VIC,0,0,VIC,0,12,0.3333333333333333,0.6,0.5,22.666666666666668,32.0,2.0,-2,5.0,0.5454545454545454,5.0,0.5,12
12032,12,1988-06-18,1988,H,Essendon Bombers,0.3 5.5 6.7 7.9,51,4.6 4.7 4.9 4.9,33,W,18,Waverley Park,18854.0,7,9,4,9,Fitzroy Lions,VIC,1,1,VIC,0,12,0.3333333333333333,0.4,0.2,-14.333333333333334,-6.0,-19.1,-1,7.0,0.2727272727272727,11.0,0.5,12
12448,12,1988-06-18,1988,A,Western Bulldogs,1.6 1.9 2.12 3.12,30,2.2 4.6 5.8 7.14,56,L,-26,Western Oval,13720.0,3,12,7,14,Geelong Cats,VIC,0,0,VIC,0,12,0.6666666666666666,0.6,0.6,15.666666666666666,10.4,15.9,-1,5.0,0.5454545454545454,5.0,0.3333333333333333,9
12858,12,1988-06-18,1988,H,Brisbane Bears,2.4 5.10 7.16 10.20,80,0.1 2.2 2.3 2.5,17,W,63,Princes Park,8176.0,10,20,2,5,Hawthorn Hawks,VIC,1,1,VIC,0,12,1.0,0.8,0.9,51.666666666666664,37.4,38.6,4,5.0,0.8181818181818182,1.0,1.0,1
13638,12,1988-06-18,1988,A,North Melbourne Kangaroos,3.5 3.11 4.14 7.19,61,1.1 6.3 7.9 10.14,74,L,-13,Melbourne Cricket Ground,18078.0,7,19,10,14,Melbourne Demons,VIC,0,0,VIC,0,12,0.6666666666666666,0.8,0.8,1.6666666666666667,10.4,12.9,2,5.0,0.8181818181818182,1.0,0.2727272727272727,11
13246,12,1988-06-18,1988,H,Melbourne Demons,1.1 6.3 7.9 10.14,74,3.5 3.11 4.14 7.19,61,W,13,Melbourne Cricket Ground,18078.0,10,14,7,19,North Melbourne Kangaroos,VIC,1,1,VIC,0,12,0.0,0.2,0.3,-29.333333333333332,-4.8,-9.1,-4,8.0,0.2727272727272727,11.0,0.7272727272727273,11
14468,12,1988-06-18,1988,H,Collingwood Magpies,2.2 2.4 2.7 3.12,30,2.4 2.5 7.8 7.9,51,L,-21,People First Stadium,23880.0,3,12,7,9,St Kilda Saints,QLD,0,1,VIC,0,12,0.3333333333333333,0.4,0.3,-5.0,-17.0,-14.1,-2,7.0,0.2727272727272727,11.0,0.1,10
15544,12,1988-06-18,1988,H,Geelong Cats,2.2 4.6 5.8 7.14,56,1.6 1.9 2.12 3.12,30,W,26,Western Oval,13720.0,7,14,3,12,Western Bulldogs,VIC,1,1,VIC,0,12,0.3333333333333333,0.2,0.3,-27.666666666666668,-18.0,-5.9,1,7.0,0.36363636363636365,10.0,0.6666666666666666,9
14852,12,1988-06-19,1988,H,West Coast Eagles,1.3 6.6 10.13 14.20,104,1.5 3.7 5.9 8.13,61,W,43,Sydney Cricket Ground,12664.0,14,20,8,13,Sydney Swans,NSW,1,1,NSW,0,12,1.0,0.6,0.5,30.666666666666668,5.0,-9.5,3,9.0,0.45454545454545453,7.0,1.0,2
